,name,code,split_index
1546,"St. Clair County, MO",us-mo-185,0.01686773975417609
1547,"Ste. Genevieve County, MO",us-mo-186,0.05004950077895337
1548,"St. Francois County, MO",us-mo-187,0.04403323856378774
1549,"St. Louis County, MO",us-mo-189,0.06609707183068958
1550,"Saline County, MO",us-mo-195,0.15991484451403845
1551,"Schuyler County, MO",us-mo-197,0.02158163805891078
1552,"Scotland County, MO",us-mo-199,0.020714947005490952
1553,"Scott County, MO",us-mo-201,0.028151036865950538
1554,"Shannon County, MO",us-mo-203,0.010863824573263556
1555,"Shelby County, MO",us-mo-205,0.014345031387820187
1556,"Stoddard County, MO",us-mo-207,0.023397486584825447
1557,"Stone County, MO",us-mo-209,0.04744824927568231
1558,"Sullivan County, MO",us-mo-211,0.017602279486099853
1559,"Taney County, MO",us-mo-213,0.023754696045215934
1560,"Texas County, MO",us-mo-215,0.007164352162763163
1561,"Vernon County, MO",us-mo-217,0.010666665294482638
1562,"Warren County, MO",us-mo-219,0.002241605831838009
1563,"Washington County, MO",us-mo-221,0.09511921605045044
1564,"Wayne County, MO",us-mo-223,0.06018730273412487
1565,"Webster County, MO",us-mo-225,0.0032591457909358357
1566,"Worth County, MO",us-mo-227,0.021333991121714982
1567,"Wright County, MO",us-mo-229,0.006351381763017444
1568,"St. Louis city, MO",us-mo-510,
1569,"Beaverhead County, MT",us-mt-001,0.03283974098543717
1570,"Big Horn County, MT",us-mt-003,0.040286209336232615
1571,"Blaine County, MT",us-mt-005,0.06724842577301593
1572,"Broadwater County, MT",us-mt-007,0.02270874839712088
1573,"Carbon County, MT",us-mt-009,0.0337706472291073
1574,"Carter County, MT",us-mt-011,0.01315593031105567
1575,"Cascade County, MT",us-mt-013,0.04961064097311252
1576,"Chouteau County, MT",us-mt-015,0.04525724489726887
1577,"Custer County, MT",us-mt-017,0.07902619068891895
1578,"Daniels County, MT",us-mt-019,0.05816899487785565
1579,"Dawson County, MT",us-mt-021,0.07869482662600029
1580,"Deer Lodge County, MT",us-mt-023,0.09185177559074068
1581,"Fallon County, MT",us-mt-025,0.06852435366918497
1582,"Fergus County, MT",us-mt-027,0.05251922263987113
1583,"Flathead County, MT",us-mt-029,0.01645736378407553
1584,"Gallatin County, MT",us-mt-031,0.05170018834686729
1585,"Garfield County, MT",us-mt-033,0.020516094088517515
1586,"Glacier County, MT",us-mt-035,0.042032944640908676
1587,"Golden Valley County, MT",us-mt-037,0.026698901905286065
1588,"Granite County, MT",us-mt-039,0.04401937847259632
1589,"Hill County, MT",us-mt-041,0.06335030704707365
1590,"Jefferson County, MT",us-mt-043,0.03048530806040617
1591,"Judith Basin County, MT",us-mt-045,0.044439632178209884
1592,"Lake County, MT",us-mt-047,0.052404380477155454
1593,"Lewis and Clark County, MT",us-mt-049,0.04948077019230135
1594,"Liberty County, MT",us-mt-051,0.017208982633546754
1595,"Lincoln County, MT",us-mt-053,0.04800920858428129
1596,"McCone County, MT",us-mt-055,0.044995820959223234
1597,"Madison County, MT",us-mt-057,0.04112258925622174
1598,"Meagher County, MT",us-mt-059,0.01522749598924153
1599,"Mineral County, MT",us-mt-061,0.06733745942834479
1600,"Missoula County, MT",us-mt-063,0.04036688834566343
1601,"Musselshell County, MT",us-mt-065,0.05973576236174538
1602,"Park County, MT",us-mt-067,0.03582982854083264
1603,"Petroleum County, MT",us-mt-069,0.056033990016385336
1604,"Phillips County, MT",us-mt-071,0.06046610704872299
1605,"Pondera County, MT",us-mt-073,0.06046073735351454
1606,"Powder River County, MT",us-mt-075,0.042658369853837204
1607,"Powell County, MT",us-mt-077,0.07929839369274172
1608,"Prairie County, MT",us-mt-079,0.0893976777939043
1609,"Ravalli County, MT",us-mt-081,0.022432844005221608
1610,"Richland County, MT",us-mt-083,0.0482027528541884
1611,"Roosevelt County, MT",us-mt-085,0.0887947952835067
1612,"Rosebud County, MT",us-mt-087,0.05992269206830983
1613,"Sanders County, MT",us-mt-089,0.0729976497846791
1614,"Sheridan County, MT",us-mt-091,0.015840242463098647
1615,"Silver Bow County, MT",us-mt-093,0.05653256508812582
1616,"Stillwater County, MT",us-mt-095,0.05872405295103532
1617,"Sweet Grass County, MT",us-mt-097,0.03829731060385219
1618,"Teton County, MT",us-mt-099,0.053041021083010315
1619,"Toole County, MT",us-mt-101,0.02800464140670335
1620,"Treasure County, MT",us-mt-103,0.06497975404543699
1621,"Valley County, MT",us-mt-105,0.03834408960854002
1622,"Wheatland County, MT",us-mt-107,0.055179373334185725
1623,"Wibaux County, MT",us-mt-109,0.1466574245224892
1624,"Yellowstone County, MT",us-mt-111,0.03310655012504521
1625,"Adams County, NE",us-ne-001,0.4349145267520166
1626,"Antelope County, NE",us-ne-003,0.22569338616275525
1627,"Arthur County, NE",us-ne-005,0.13736263736263732
1628,"Banner County, NE",us-ne-007,0.13557213930348258
1629,"Blaine County, NE",us-ne-009,0.17665615141955832
1630,"Boone County, NE",us-ne-011,0.27986230636833054
1631,"Box Butte County, NE",us-ne-013,0.3634240454914704
1632,"Boyd County, NE",us-ne-015,0.20501730103806232
1633,"Brown County, NE",us-ne-017,0.180651221039449
1634,"Buffalo County, NE",us-ne-019,0.42318614226891943
1635,"Burt County, NE",us-ne-021,0.13400901068511867
1636,"Butler County, NE",us-ne-023,0.08741710427369119
1637,"Cass County, NE",us-ne-025,0.11664637508821728
1638,"Cedar County, NE",us-ne-027,0.26549773755656103
1639,"Chase County, NE",us-ne-029,0.17676501580611165
1640,"Cherry County, NE",us-ne-031,0.20958948043617703
1641,"Cheyenne County, NE",us-ne-033,0.29749522394396094
1642,"Clay County, NE",us-ne-035,0.28760195758564433
1643,"Colfax County, NE",us-ne-037,0.10753337710788373
1644,"Cuming County, NE",us-ne-039,0.12300152266116601
1645,"Custer County, NE",us-ne-041,0.2260261854210899
1646,"Dakota County, NE",us-ne-043,0.6083771301162605
1647,"Dawes County, NE",us-ne-045,0.3929542981501632
1648,"Dawson County, NE",us-ne-047,0.43068905616676323
1649,"Deuel County, NE",us-ne-049,0.23882113821138212
1650,"Dixon County, NE",us-ne-051,0.34949461407554183
1651,"Dodge County, NE",us-ne-053,0.15714260326730747
1652,"Douglas County, NE",us-ne-055,0.02945683395028814
1653,"Dundy County, NE",us-ne-057,0.183105981112277
1654,"Fillmore County, NE",us-ne-059,0.37997279836790204
1655,"Franklin County, NE",us-ne-061,0.269575612671847
1656,"Frontier County, NE",us-ne-063,0.22477409638554222
1657,"Furnas County, NE",us-ne-065,0.24401709401709404
1658,"Gage County, NE",us-ne-067,0.5110967356687899
1659,"Garden County, NE",us-ne-069,0.26279069767441854
1660,"Garfield County, NE",us-ne-071,0.22397959183673463
1661,"Gosper County, NE",us-ne-073,0.296039603960396
1662,"Grant County, NE",us-ne-075,0.11851851851851847
1663,"Greeley County, NE",us-ne-077,0.31319148936170216
1664,"Hall County, NE",us-ne-079,0.4892565729827742
1665,"Hamilton County, NE",us-ne-081,0.3317346123101519
1666,"Harlan County, NE",us-ne-083,0.2527292576419214
1667,"Hayes County, NE",us-ne-085,0.1108949416342413
1668,"Hitchcock County, NE",us-ne-087,0.21559945504087197
1669,"Holt County, NE",us-ne-089,0.20115279406017972
1670,"Hooker County, NE",us-ne-091,0.19664268585131892
1671,"Howard County, NE",us-ne-093,0.3279893119572479
1672,"Jefferson County, NE",us-ne-095,0.43317115054378935
1673,"Johnson County, NE",us-ne-097,0.48611775969363336
1674,"Kearney County, NE",us-ne-099,0.31553398058252435
1675,"Keith County, NE",us-ne-101,0.2688398611799702
1676,"Keya Paha County, NE",us-ne-103,0.039665970772442605
1677,"Kimball County, NE",us-ne-105,0.2754919499105545
1678,"Knox County, NE",us-ne-107,0.31275820170109353
1679,"Lancaster County, NE",us-ne-109,0.20009111478299418
1680,"Lincoln County, NE",us-ne-111,0.3362159816502387
1681,"Logan County, NE",us-ne-113,0.15231788079470204
1682,"Loup County, NE",us-ne-115,0.22337662337662342
1683,"McPherson County, NE",us-ne-117,0.12891986062717772
1684,"Madison County, NE",us-ne-119,0.06752012314577585
1685,"Merrick County, NE",us-ne-121,0.30702217529039066
1686,"Morrill County, NE",us-ne-123,0.2485287460389316
1687,"Nance County, NE",us-ne-125,0.30876002467612584
1688,"Nemaha County, NE",us-ne-127,0.4547611515343246
1689,"Nuckolls County, NE",us-ne-129,0.2972789115646258
1690,"Otoe County, NE",us-ne-131,0.1508691601794288
1691,"Pawnee County, NE",us-ne-133,0.3711379050489827
1692,"Perkins County, NE",us-ne-135,0.21890034364261166
1693,"Phelps County, NE",us-ne-137,0.24110756123535676
1694,"Pierce County, NE",us-ne-139,0.21184573002754817
1695,"Platte County, NE",us-ne-141,0.06479022666222486
1696,"Polk County, NE",us-ne-143,0.08404454519037342
1697,"Red Willow County, NE",us-ne-145,0.2387814313346228
1698,"Richardson County, NE",us-ne-147,0.3797634691195796
1699,"Rock County, NE",us-ne-149,0.1829573934837093
1700,"Saline County, NE",us-ne-151,0.583820093457944
1701,"Sarpy County, NE",us-ne-153,0.06775732265098686
1702,"Saunders County, NE",us-ne-155,0.10547373013323219
1703,"Scotts Bluff County, NE",us-ne-157,0.408220996018719
1704,"Seward County, NE",us-ne-159,0.13686633617417227
1705,"Sheridan County, NE",us-ne-161,0.2072469325153374
1706,"Sherman County, NE",us-ne-163,0.3769866497139225
1707,"Sioux County, NE",us-ne-165,0.218070652173913
1708,"Stanton County, NE",us-ne-167,0.06779104783038016
1709,"Thayer County, NE",us-ne-169,0.3302973977695167
1710,"Thomas County, NE",us-ne-171,0.16284987277353685
1711,"Thurston County, NE",us-ne-173,0.1661004225659398
1712,"Valley County, NE",us-ne-175,0.26961451247165535
1713,"Washington County, NE",us-ne-177,0.1289997399283004
1714,"Wayne County, NE",us-ne-179,0.39737817796610175
1715,"Webster County, NE",us-ne-181,0.31088992974238877
1716,"Wheeler County, NE",us-ne-183,0.2559139784946236
1717,"York County, NE",us-ne-185,0.35637047484720263
1718,"Churchill County, NV",us-nv-001,0.045476665038448286
1719,"Clark County, NV",us-nv-003,0.01579649610942574
1720,"Douglas County, NV",us-nv-005,0.08083641114026582
1721,"Elko County, NV",us-nv-007,0.030622919466393048
1722,"Esmeralda County, NV",us-nv-009,0.004517556420320895
1723,"Eureka County, NV",us-nv-011,0.015163442426150857
1724,"Humboldt County, NV",us-nv-013,0.06612536993507415
1725,"Lander County, NV",us-nv-015,0.006130683392653671
1726,"Lincoln County, NV",us-nv-017,0.030769525764923894
1727,"Lyon County, NV",us-nv-019,0.021928584688989103
1728,"Mineral County, NV",us-nv-021,0.013763701107216392
1729,"Nye County, NV",us-nv-023,0.04897629504195655
1730,"Pershing County, NV",us-nv-027,0.031346576390015424
1731,"Storey County, NV",us-nv-029,0.04269884974604521
1732,"Washoe County, NV",us-nv-031,0.08496916033267532
1733,"White Pine County, NV",us-nv-033,0.022744535318758197
1734,"Carson City, NV",us-nv-510,
1735,"Belknap County, NH",us-nh-001,0.057168084939836133
1736,"Carroll County, NH",us-nh-003,0.05887497417162005
1737,"Cheshire County, NH",us-nh-005,0.019565110003393393
1738,"Coos County, NH",us-nh-007,0.10076892752144798
1739,"Grafton County, NH",us-nh-009,0.0145579803785989
1740,"Hillsborough County, NH",us-nh-011,0.012080398820879718
1741,"Merrimack County, NH",us-nh-013,0.02922670467663524
1742,"Rockingham County, NH",us-nh-015,0.041119032321041776
1743,"Strafford County, NH",us-nh-017,0.053757767320945116
1744,"Sullivan County, NH",us-nh-019,0.03333619047688102
1745,"Atlantic County, NJ",us-nj-001,0.14702217050153396
1746,"Bergen County, NJ",us-nj-003,0.04547123055814967
1747,"Burlington County, NJ",us-nj-005,0.16309028852291418
1748,"Camden County, NJ",us-nj-007,0.051289867220373764
1749,"Cape May County, NJ",us-nj-009,0.13704787595504894
1750,"Cumberland County, NJ",us-nj-011,0.1635308089338079
1751,"Essex County, NJ",us-nj-013,0.03214131731197464
1752,"Gloucester County, NJ",us-nj-015,0.015807566607074386
1753,"Hudson County, NJ",us-nj-017,0.033749982836118186
1754,"Hunterdon County, NJ",us-nj-019,0.08213193331754856
1755,"Mercer County, NJ",us-nj-021,0.09078852636322865
1756,"Middlesex County, NJ",us-nj-023,0.05164306036276417
1757,"Monmouth County, NJ",us-nj-025,0.028048996746230376
1758,"Morris County, NJ",us-nj-027,0.1541641770344545
1759,"Ocean County, NJ",us-nj-029,0.05256039462639342
1760,"Passaic County, NJ",us-nj-031,0.024322727555825874
1761,"Salem County, NJ",us-nj-033,0.12510559853599593
1762,"Somerset County, NJ",us-nj-035,0.08069535260228841
1763,"Sussex County, NJ",us-nj-037,0.03150865092945088
1764,"Union County, NJ",us-nj-039,0.04859627273883976
1765,"Warren County, NJ",us-nj-041,0.02846666054025082
1766,"Bernalillo County, NM",us-nm-001,0.06784000328231415
1767,"Catron County, NM",us-nm-003,0.06347038658983456
1768,"Chaves County, NM",us-nm-005,0.12892250490440463
1769,"Cibola County, NM",us-nm-006,0.27564745665657064
1770,"Colfax County, NM",us-nm-007,0.14055579995968756
1771,"Curry County, NM",us-nm-009,0.057319209814367514
1772,"De Baca County, NM",us-nm-011,0.14764431691455632
1773,"DoÐa Ana County, NM",us-nm-013,0.11872481755265968
1774,"Eddy County, NM",us-nm-015,0.12171622949581104
1775,"Grant County, NM",us-nm-017,0.09586449666976898
1776,"Guadalupe County, NM",us-nm-019,0.3408217570412789
1777,"Harding County, NM",us-nm-021,0.10879190385831744
1778,"Hidalgo County, NM",us-nm-023,0.1838532017103446
1779,"Lea County, NM",us-nm-025,0.1556321966996959
1780,"Lincoln County, NM",us-nm-027,0.09198661339014147
1781,"Los Alamos County, NM",us-nm-028,0.13052952477430474
1782,"Luna County, NM",us-nm-029,0.15244602711810595
1783,"McKinley County, NM",us-nm-031,0.08383385874327287
1784,"Mora County, NM",us-nm-033,0.07453326725452258
1785,"Otero County, NM",us-nm-035,0.1319144508222905
1786,"Quay County, NM",us-nm-037,0.145625025683964
1787,"Rio Arriba County, NM",us-nm-039,0.10365403303396073
1788,"Roosevelt County, NM",us-nm-041,0.07803891656559278
1789,"Sandoval County, NM",us-nm-043,0.07703418016538655
1790,"San Juan County, NM",us-nm-045,0.06532450921847527
1791,"San Miguel County, NM",us-nm-047,0.07500349937423859
1792,"Santa Fe County, NM",us-nm-049,0.05230245653755586
1793,"Sierra County, NM",us-nm-051,0.10229264807149624
1794,"Socorro County, NM",us-nm-053,0.24766127825175877
1795,"Taos County, NM",us-nm-055,0.06835545343074187
1796,"Torrance County, NM",us-nm-057,0.19855826350200564
1797,"Union County, NM",us-nm-059,0.08858232860615234
1798,"Valencia County, NM",us-nm-061,0.12549906865121022
1799,"Albany County, NY",us-ny-001,0.12526075367505646
1800,"Allegany County, NY",us-ny-003,0.007847964373185717
1801,"Bronx County, NY",us-ny-005,0.06831484687686597
1802,"Broome County, NY",us-ny-007,0.11281095985678363
1803,"Cattaraugus County, NY",us-ny-009,0.060833337664303544
1804,"Cayuga County, NY",us-ny-011,0.16276299849347803
1805,"Chautauqua County, NY",us-ny-013,0.05647909272383747
1806,"Chemung County, NY",us-ny-015,0.024071356921190196
1807,"Chenango County, NY",us-ny-017,0.09475382163421983
1808,"Clinton County, NY",us-ny-019,0.08442070402028437
1809,"Columbia County, NY",us-ny-021,0.07933799377437772
1810,"Cortland County, NY",us-ny-023,0.09157248106132124
1811,"Delaware County, NY",us-ny-025,0.012444022489722872
1812,"Dutchess County, NY",us-ny-027,0.04507073623766575
1813,"Erie County, NY",us-ny-029,0.10719720630752494
1814,"Essex County, NY",us-ny-031,0.10673026867933091
1815,"Franklin County, NY",us-ny-033,0.0795027908637313
1816,"Fulton County, NY",us-ny-035,0.09977783150888651
1817,"Genesee County, NY",us-ny-037,0.030895304228265835
1818,"Greene County, NY",us-ny-039,0.026590564557289892
1819,"Hamilton County, NY",us-ny-041,0.0809798146820806
1820,"Herkimer County, NY",us-ny-043,0.1756786373360467
1821,"Jefferson County, NY",us-ny-045,0.19549763516967208
1822,"Kings County, NY",us-ny-047,0.09810735952108653
1823,"Lewis County, NY",us-ny-049,0.12187793101521167
1824,"Livingston County, NY",us-ny-051,0.06867230694800233
1825,"Madison County, NY",us-ny-053,0.07760616303197371
1826,"Monroe County, NY",us-ny-055,0.04198772225917019
1827,"Montgomery County, NY",us-ny-057,0.2185020996071535
1828,"Nassau County, NY",us-ny-059,0.034921806735197125
1829,"New York County, NY",us-ny-061,0.07198570251383463
1830,"Niagara County, NY",us-ny-063,0.0655989504411037
1831,"Oneida County, NY",us-ny-065,0.11003746484080615
1832,"Onondaga County, NY",us-ny-067,0.21429597341450102
1833,"Ontario County, NY",us-ny-069,0.09540410730737903
1834,"Orange County, NY",us-ny-071,0.14060977089637763
1835,"Orleans County, NY",us-ny-073,0.020639331095604826
1836,"Oswego County, NY",us-ny-075,0.03811345272547412
1837,"Otsego County, NY",us-ny-077,0.013957103216250488
1838,"Putnam County, NY",us-ny-079,0.11792364536730371
1839,"Queens County, NY",us-ny-081,0.05937100471080953
1840,"Rensselaer County, NY",us-ny-083,0.07595565354710693
1841,"Richmond County, NY",us-ny-085,0.10217126855678355
1842,"Rockland County, NY",us-ny-087,0.5068044987880027
1843,"St. Lawrence County, NY",us-ny-089,0.14081797480381492
1844,"Saratoga County, NY",us-ny-091,0.009788566150517208
1845,"Schenectady County, NY",us-ny-093,0.1816693565213821
1846,"Schoharie County, NY",us-ny-095,0.024633243433705126
1847,"Schuyler County, NY",us-ny-097,0.02326057790178679
1848,"Seneca County, NY",us-ny-099,0.02610485549101252
1849,"Steuben County, NY",us-ny-101,0.015796630014405427
1850,"Suffolk County, NY",us-ny-103,0.03293228431567724
1851,"Sullivan County, NY",us-ny-105,0.044674724876537536
1852,"Tioga County, NY",us-ny-107,0.012634504735816288
1853,"Tompkins County, NY",us-ny-109,0.026346053626465804
1854,"Ulster County, NY",us-ny-111,0.009004601347452235
1855,"Warren County, NY",us-ny-113,0.19475113545926936
1856,"Washington County, NY",us-ny-115,0.15006230315557498
1857,"Wayne County, NY",us-ny-117,0.07561956464147118
1858,"Westchester County, NY",us-ny-119,0.2846240894279844
1859,"Wyoming County, NY",us-ny-121,0.03187789364978828
1860,"Yates County, NY",us-ny-123,0.05092618538602087
1861,"Alamance County, NC",us-nc-001,0.03670285982321461
1862,"Alexander County, NC",us-nc-003,0.02406961097197559
1863,"Alleghany County, NC",us-nc-005,0.02121827701128709
1864,"Anson County, NC",us-nc-007,0.014495189899939143
1865,"Ashe County, NC",us-nc-009,0.03289681563026969
1866,"Avery County, NC",us-nc-011,0.01958560816734238
1867,"Beaufort County, NC",us-nc-013,0.09698593837048003
1868,"Bertie County, NC",us-nc-015,0.08238588449287387
1869,"Bladen County, NC",us-nc-017,0.011776942205810381
1870,"Brunswick County, NC",us-nc-019,0.04605767284220527
1871,"Buncombe County, NC",us-nc-021,0.046297532103534766
1872,"Burke County, NC",us-nc-023,0.025153168709834223
1873,"Cabarrus County, NC",us-nc-025,0.04887521634975803
1874,"Caldwell County, NC",us-nc-027,0.026994188265235974
1875,"Camden County, NC",us-nc-029,0.05369872267705597
1876,"Carteret County, NC",us-nc-031,0.09330658972691654
1877,"Caswell County, NC",us-nc-033,0.02936926882772281
1878,"Catawba County, NC",us-nc-035,0.03786104728173664
1879,"Chatham County, NC",us-nc-037,0.04115057378950143
1880,"Cherokee County, NC",us-nc-039,0.04115199404312975
1881,"Chowan County, NC",us-nc-041,0.06236209270083112
1882,"Clay County, NC",us-nc-043,0.038469764924664196
1883,"Cleveland County, NC",us-nc-045,0.026332618235016092
1884,"Columbus County, NC",us-nc-047,0.020501477622971803
1885,"Craven County, NC",us-nc-049,0.09207593762229824
1886,"Cumberland County, NC",us-nc-051,0.0328952677853116
1887,"Currituck County, NC",us-nc-053,0.06410947210633046
1888,"Dare County, NC",us-nc-055,0.09613770460437138
1889,"Davidson County, NC",us-nc-057,0.02882552121197872
1890,"Davie County, NC",us-nc-059,0.07456266589478208
1891,"Duplin County, NC",us-nc-061,0.010436868312163616
1892,"Durham County, NC",us-nc-063,0.024124937000912394
1893,"Edgecombe County, NC",us-nc-065,0.04968698995693732
1894,"Forsyth County, NC",us-nc-067,0.041601028932343576
1895,"Franklin County, NC",us-nc-069,0.02938923503432972
1896,"Gaston County, NC",us-nc-071,0.03648214189316376
1897,"Gates County, NC",us-nc-073,0.08122216496256998
1898,"Graham County, NC",us-nc-075,0.046697872018996334
1899,"Granville County, NC",us-nc-077,0.04047322781794577
1900,"Greene County, NC",us-nc-079,0.08515786112684776
1901,"Guilford County, NC",us-nc-081,0.051293766539023955
1902,"Halifax County, NC",us-nc-083,0.060007067654190116
1903,"Harnett County, NC",us-nc-085,0.02465015928356709
1904,"Haywood County, NC",us-nc-087,0.029362063890601642
1905,"Henderson County, NC",us-nc-089,0.04352105761214456
1906,"Hertford County, NC",us-nc-091,0.05428864740197803
1907,"Hoke County, NC",us-nc-093,0.03155419709710461
1908,"Hyde County, NC",us-nc-095,0.13914723875661372
1909,"Iredell County, NC",us-nc-097,0.030335017035015205
1910,"Jackson County, NC",us-nc-099,0.03564871960173435
1911,"Johnston County, NC",us-nc-101,0.03560420214066495
1912,"Jones County, NC",us-nc-103,0.08625784738964179
1913,"Lee County, NC",us-nc-105,0.027855177751836463
1914,"Lenoir County, NC",us-nc-107,0.07081357866413909
1915,"Lincoln County, NC",us-nc-109,0.03081524652383913
1916,"McDowell County, NC",us-nc-111,0.02090775692254407
1917,"Macon County, NC",us-nc-113,0.032331868700920086
1918,"Madison County, NC",us-nc-115,0.026773159177320954
1919,"Martin County, NC",us-nc-117,0.09332340097525194
1920,"Mecklenburg County, NC",us-nc-119,0.06586059217810863
1921,"Mitchell County, NC",us-nc-121,0.020704799115593697
1922,"Montgomery County, NC",us-nc-123,0.01253823874937482
1923,"Moore County, NC",us-nc-125,0.050856263208579666
1924,"Nash County, NC",us-nc-127,0.021769696793884186
1925,"New Hanover County, NC",us-nc-129,0.058564336426040225
1926,"Northampton County, NC",us-nc-131,0.0574565709192712
1927,"Onslow County, NC",us-nc-133,0.07129435050601482
1928,"Orange County, NC",us-nc-135,0.03869211120162658
1929,"Pamlico County, NC",us-nc-137,0.08493083619047861
1930,"Pasquotank County, NC",us-nc-139,0.05212952637147117
1931,"Pender County, NC",us-nc-141,0.029944458436113625
1932,"Perquimans County, NC",us-nc-143,0.0628367943634261
1933,"Person County, NC",us-nc-145,0.025547961812490166
1934,"Pitt County, NC",us-nc-147,0.08177956417277679
1935,"Polk County, NC",us-nc-149,0.09786976603184769
1936,"Randolph County, NC",us-nc-151,0.03012652258837653
1937,"Richmond County, NC",us-nc-153,0.011721016667838924
1938,"Robeson County, NC",us-nc-155,0.05722752626484556
1939,"Rockingham County, NC",us-nc-157,0.027356527415403648
1940,"Rowan County, NC",us-nc-159,0.02540107486734311
1941,"Rutherford County, NC",us-nc-161,0.015280461603636109
1942,"Sampson County, NC",us-nc-163,0.033437443787896676
1943,"Scotland County, NC",us-nc-165,0.015297990298376307
1944,"Stanly County, NC",us-nc-167,0.021407754596296
1945,"Stokes County, NC",us-nc-169,0.056144194606609285
1946,"Surry County, NC",us-nc-171,0.027988464490395618
1947,"Swain County, NC",us-nc-173,0.060527759414267135
1948,"Transylvania County, NC",us-nc-175,0.03657544958631204
1949,"Tyrrell County, NC",us-nc-177,0.12391636279450588
1950,"Union County, NC",us-nc-179,0.054940553933439634
1951,"Vance County, NC",us-nc-181,0.0495961725108609
1952,"Wake County, NC",us-nc-183,0.0524252450334039
1953,"Warren County, NC",us-nc-185,0.045929998892055235
1954,"Washington County, NC",us-nc-187,0.08462788380284403
1955,"Watauga County, NC",us-nc-189,0.052636291353522074
1956,"Wayne County, NC",us-nc-191,0.03162288419257356
1957,"Wilkes County, NC",us-nc-193,0.03975530150493682
1958,"Wilson County, NC",us-nc-195,0.02866700945978995
1959,"Yadkin County, NC",us-nc-197,0.03089949013322077
1960,"Yancey County, NC",us-nc-199,0.03348051085719639
1961,"Adams County, ND",us-nd-001,0.10762855842234467
1962,"Barnes County, ND",us-nd-003,0.05621003923266252
1963,"Benson County, ND",us-nd-005,0.06539035305817995
1964,"Billings County, ND",us-nd-007,0.03139118457300271
1965,"Bottineau County, ND",us-nd-009,0.07946135969150683
1966,"Bowman County, ND",us-nd-011,0.04977863321638584
1967,"Burke County, ND",us-nd-013,0.03434254039013446
1968,"Burleigh County, ND",us-nd-015,0.05705696302760889
1969,"Cass County, ND",us-nd-017,0.12297684265372885
1970,"Cavalier County, ND",us-nd-019,0.11408752253982678
1971,"Dickey County, ND",us-nd-021,0.06765885284752256
1972,"Divide County, ND",us-nd-023,0.07357204147252523
1973,"Dunn County, ND",us-nd-025,0.01009492722017935
1974,"Eddy County, ND",us-nd-027,0.05334883330065257
1975,"Emmons County, ND",us-nd-029,0.02158827807800307
1976,"Foster County, ND",us-nd-031,0.08185157193348873
1977,"Golden Valley County, ND",us-nd-033,0.020587793482825578
1978,"Grand Forks County, ND",us-nd-035,0.12851269139235114
1979,"Grant County, ND",us-nd-037,0.06215432689936905
1980,"Griggs County, ND",us-nd-039,0.059025760277303205
1981,"Hettinger County, ND",us-nd-041,0.05985991846647574
1982,"Kidder County, ND",us-nd-043,0.04832848837209293
1983,"LaMoure County, ND",us-nd-045,0.05294060080985934
1984,"Logan County, ND",us-nd-047,0.029652335854990088
1985,"McHenry County, ND",us-nd-049,0.07043671024705629
1986,"McIntosh County, ND",us-nd-051,0.0626193088942995
1987,"McKenzie County, ND",us-nd-053,0.010264577044697784
1988,"McLean County, ND",us-nd-055,0.02792509296108328
1989,"Mercer County, ND",us-nd-057,0.017653208795393893
1990,"Morton County, ND",us-nd-059,0.042246247487536415
1991,"Mountrail County, ND",us-nd-061,0.016956899823391852
1992,"Nelson County, ND",us-nd-063,0.10549154659711496
1993,"Oliver County, ND",us-nd-065,0.01474494988700853
1994,"Pembina County, ND",us-nd-067,0.07389832726150121
1995,"Pierce County, ND",us-nd-069,0.13384057320160994
1996,"Ramsey County, ND",us-nd-071,0.11850384885257646
1997,"Ransom County, ND",us-nd-073,0.10042711218441724
1998,"Renville County, ND",us-nd-075,0.08625695554466047
1999,"Richland County, ND",us-nd-077,0.04414551304717679
2000,"Rolette County, ND",us-nd-079,0.05741078069789385
2001,"Sargent County, ND",us-nd-081,0.06034051076614927
2002,"Sheridan County, ND",us-nd-083,0.049320057809635526
2003,"Sioux County, ND",us-nd-085,0.09946384131166738
2004,"Slope County, ND",us-nd-087,0.006036731145403186
2005,"Stark County, ND",us-nd-089,0.04071964573506536
2006,"Steele County, ND",us-nd-091,0.14509489804765396
2007,"Stutsman County, ND",us-nd-093,0.06215858359970987
2008,"Towner County, ND",us-nd-095,0.10683540537064888
2009,"Traill County, ND",us-nd-097,0.10969899314414103
2010,"Walsh County, ND",us-nd-099,0.14093322592449298
2011,"Ward County, ND",us-nd-101,0.0888781698107204
2012,"Wells County, ND",us-nd-103,0.08561328105572774
2013,"Williams County, ND",us-nd-105,0.021585051510092546
2014,"Adams County, OH",us-oh-001,0.027507403675433917
2015,"Allen County, OH",us-oh-003,0.05831813653665427
2016,"Ashland County, OH",us-oh-005,0.08294160490212867
2017,"Ashtabula County, OH",us-oh-007,0.04037899223847216
2018,"Athens County, OH",us-oh-009,0.04981445912114579
2019,"Auglaize County, OH",us-oh-011,0.041065024538905606
2020,"Belmont County, OH",us-oh-013,0.023299764962924213
2021,"Brown County, OH",us-oh-015,0.03468115171902021
2022,"Butler County, OH",us-oh-017,0.06989189909706828
2023,"Carroll County, OH",us-oh-019,0.03534858392639059
2024,"Champaign County, OH",us-oh-021,0.06242178792537818
2025,"Clark County, OH",us-oh-023,0.03927424569505544
2026,"Clermont County, OH",us-oh-025,0.11754286453323995
